Date,Close
3/6/2022,2555.037354
3/7/2022,2497.77124
3/8/2022,2576.747559
3/9/2022,2729.783447
3/10/2022,2608.048584
3/11/2022,2559.562988
3/12/2022,2574.75415
3/13/2022,2518.94458
3/14/2022,2590.696045
3/15/2022,2620.149658
3/16/2022,2772.055664
3/17/2022,2814.854492
3/18/2022,2945.343018
3/19/2022,2946.25708
3/20/2022,2860.459229
3/21/2022,2897.976563
3/22/2022,2973.131104
3/23/2022,3031.067139
3/24/2022,3108.062012
3/25/2022,3106.671387
3/26/2022,3143.178955
3/27/2022,3291.577637
3/28/2022,3336.634521
3/29/2022,3401.987793
3/30/2022,3385.157959
3/31/2022,3281.642822
4/1/2022,3449.552246
4/2/2022,3445.059326
4/3/2022,3522.833496
4/4/2022,3521.241211
4/5/2022,3411.79248
4/6/2022,3171.691895
4/7/2022,3233.274658
4/8/2022,3192.073975
4/9/2022,3261.91626
4/10/2022,3211.866943
4/11/2022,2981.052246
4/12/2022,3030.376465
4/13/2022,3118.344238
4/14/2022,3019.909424
4/15/2022,3040.916504
4/16/2022,3062.310303
4/17/2022,2993.40332
4/18/2022,3057.606689
4/19/2022,3104.106445
4/20/2022,3077.74585
4/21/2022,2987.480713
4/22/2022,2964.835693
4/23/2022,2938.114014
4/24/2022,2922.732666
4/25/2022,3009.393555
4/26/2022,2808.29834
4/27/2022,2888.929688
4/28/2022,2936.940918
4/29/2022,2815.601807
4/30/2022,2730.186768
5/1/2022,2827.756104
5/2/2022,2857.4104
5/3/2022,2783.476318
5/4/2022,2940.644775
5/5/2022,2749.213135
5/6/2022,2694.979736
5/7/2022,2636.093018
5/8/2022,2517.459961
5/9/2022,2245.43042
5/10/2022,2343.510986
5/11/2022,2072.108643
5/12/2022,1961.701538
5/13/2022,2014.418213
5/14/2022,2056.273926
5/15/2022,2145.706787
5/16/2022,2022.725952
5/17/2022,2090.40918
5/18/2022,1916.656128
5/19/2022,2018.336182
5/20/2022,1961.315674
5/21/2022,1974.518311
5/22/2022,2043.170166
5/23/2022,1972.181885
5/24/2022,1978.982788
5/25/2022,1944.827881
5/26/2022,1803.91333
5/27/2022,1724.922852
5/28/2022,1757.941772
5/29/2022,1812.031006
5/30/2022,1996.441284
5/31/2022,1942.328003
6/1/2022,1823.569336
6/2/2022,1834.150513
6/3/2022,1775.078613
6/4/2022,1801.609497
6/5/2022,1805.204956
6/6/2022,1859.289673
6/7/2022,1814.04834
6/8/2022,1793.572266
6/9/2022,1789.82605
6/10/2022,1665.042236
6/11/2022,1529.663452
6/12/2022,1445.216553
6/13/2022,1204.582764
6/14/2022,1211.662842
6/15/2022,1233.206421
6/16/2022,1067.730713
6/17/2022,1086.519287
6/18/2022,993.63678
6/19/2022,1127.656494
6/20/2022,1127.642456
6/21/2022,1124.824585
6/22/2022,1051.421875
6/23/2022,1143.386719
6/24/2022,1226.844727
6/25/2022,1243.446899
6/26/2022,1199.831665
6/27/2022,1193.680664
6/28/2022,1144.579224
6/29/2022,1098.943848
6/30/2022,1067.298828
7/1/2022,1059.767334
7/2/2022,1066.512817
7/3/2022,1073.766968
7/4/2022,1151.059082
7/5/2022,1134.541016
7/6/2022,1186.973999
7/7/2022,1237.593384
7/8/2022,1222.506226
7/9/2022,1216.978271
7/10/2022,1168.401611
7/11/2022,1097.236572
7/12/2022,1038.19165
7/13/2022,1113.587158
7/14/2022,1191.526245
7/15/2022,1233.12915
7/16/2022,1352.626465
7/17/2022,1338.635742
7/18/2022,1578.717896
7/19/2022,1542.97522
7/20/2022,1520.200684
7/21/2022,1576.749512
7/22/2022,1537.405151
7/23/2022,1549.297485
7/24/2022,1599.476685
7/25/2022,1445.383423
7/26/2022,1441.806763
7/27/2022,1636.232666
7/28/2022,1725.46814
7/29/2022,1727.406982
7/30/2022,1695.969482
7/31/2022,1681.517334
8/1/2022,1635.195801
8/2/2022,1632.945435
8/3/2022,1618.874512
8/4/2022,1608.205811
8/5/2022,1732.254639
8/6/2022,1691.658081
8/7/2022,1699.35083
8/8/2022,1775.516113
8/9/2022,1703.025024
8/10/2022,1851.742676
8/11/2022,1881.224121
8/12/2022,1957.24646
8/13/2022,1981.336548
8/14/2022,1936.802002
8/15/2022,1904.228149
8/16/2022,1878.139404
8/17/2022,1832.999634
8/18/2022,1847.007813
8/19/2022,1612.987305
8/20/2022,1577.003784
8/21/2022,1619.31897
8/22/2022,1622.505859
8/23/2022,1662.769897
8/24/2022,1657.059204
8/25/2022,1696.457031
8/26/2022,1507.782837
8/27/2022,1491.39502
8/28/2022,1430.547363
8/29/2022,1553.037354
8/30/2022,1523.838867
8/31/2022,1553.684937
9/1/2022,1586.176758
9/2/2022,1577.220459
9/3/2022,1556.872681
9/4/2022,1577.641602
9/5/2022,1617.183228
9/6/2022,1561.748535
9/7/2022,1629.906372
9/8/2022,1635.347656
9/9/2022,1719.085449
9/10/2022,1776.203735
9/11/2022,1761.800049
9/12/2022,1713.765259
9/13/2022,1580.787964
9/14/2022,1634.755005
9/15/2022,1471.693481
9/16/2022,1432.447754
9/17/2022,1469.741699
9/18/2022,1335.329102
9/19/2022,1377.541382
9/20/2022,1324.388184
9/21/2022,1252.607788
9/22/2022,1327.680176
9/23/2022,1328.259521
9/24/2022,1317.993286
9/25/2022,1294.216797
9/26/2022,1335.32019
9/27/2022,1330.127686
9/28/2022,1337.410889
9/29/2022,1335.652344
9/30/2022,1327.978638
10/1/2022,1311.644409
10/2/2022,1276.093506
10/3/2022,1323.439209
10/4/2022,1362.126587
10/5/2022,1352.837158
10/6/2022,1351.709473
10/7/2022,1332.516968
10/8/2022,1315.500488
10/9/2022,1322.604248
10/10/2022,1291.337646
10/11/2022,1279.575684
10/12/2022,1294.906372
10/13/2022,1288.123901
10/14/2022,1297.422119
10/15/2022,1274.871704
10/16/2022,1306.296631
10/17/2022,1331.713623
10/18/2022,1310.447021
10/19/2022,1285.744263
10/20/2022,1283.200928
10/21/2022,1299.946411
10/22/2022,1314.299194
10/23/2022,1363.447021
10/24/2022,1344.998535
10/25/2022,1461.665405
10/26/2022,1566.56665
10/27/2022,1514.374878
10/28/2022,1555.477905
10/29/2022,1619.698486
10/30/2022,1590.783325
10/31/2022,1572.714478
